#id	name	fed	sex	birthyear	max_rating	month
4668685	Harff, Wilfried	GER	M	1957	2201	2019-07
25054309	Hari Madhavan N B	IND	M	2003	2425	2023-09
415820	Haria, Ravi	ENG	M	1999	2526	2022-08
5015189	Haribalu, V.	IND	M	1988	2233	2019-01
5081483	Harikrishnan.A.Ra	IND	M	2001	2536	2025-11
2030012	Harmon-Vellotti, Luke	USA	M	1998	2469	2017-07
1606042	Harringer, Franz	AUT	M	1969	2239	2015-02
45018464	Harsh Suresh	IND	M	2007	2443	2025-09
5078776	Harsha Bharathakoti	IND	M	2000	2608	2023-03
46616551	Harshad S	IND	M	2006	2388	2024-10
25059009	Harshavardhan G B	IND	M	2003	2479	2025-11
25008986	Harshini A	IND	F	2001	2230	2019-09
25043250	Harshita Guddanti	IND	F	2001	2230	2022-06
13504770	Harshkou, Mikita	BLR	M	1994	2359	2018-01
12932116	Hartge, Gedeon	GER	M	1999	2328	2025-05
13303635	Harutyunyan, Tigran K.	ARM	M	1997	2573	2021-09
26042410	Harutyunyan, Ruben	FRA	M	2003	2403	2021-08
26042428	Harutyunyan, Safar	FRA	M	2004	2333	2023-05
400092	Harvey, Marcus R	ENG	M	1996	2499	2025-02
10201203	Mehdi Hasan Parag	BAN	M	1985	2355	2015-10
1303309	Hasenohr, Benedict	SUI	M	1995	2339	2024-08
10600299	Hassan, Sayed Barakat	EGY	M	1966	2348	2015-02
4670302	Hassenrueck, Helmut	GER	M	1951	2280	2016-01
733610	Haszon, David	HUN	M	1993	2302	2020-12
4610776	Haub, Thorsten Michael	GER	M	1968	2436	2021-11
1414291	Haubro-Suppanz, Martin	DEN	M	1994	2440	2020-03
1405420	Haubro, Sigfred	DEN	M	1961	2237	2022-12
4604016	Haubt, Georg	GER	M	1945	2223	2015-04
1509268	Haug, Johannes	NOR	M	2000	2487	2020-11
1509276	Hauge, Lars Oskar	NOR	M	1998	2533	2022-08
1500104	Haugli, Petter	NOR	M	1958	2264	2017-01
24608238	Hauser, Carlos, Dr.	GER	M	1988	2294	2018-02
300110	Hausner, Ivan	CZE	M	1952	2382	2019-09
4617495	Hausrath, Daniel	GER	M	1976	2512	2016-02
601632	Haussernot, Cecile	FRA	F	1998	2254	2025-09
202282	Hautot, Stephane	BEL	M	1980	2408	2016-08
704814	Havanecz, Bianka	HUN	F	1994	2290	2019-01
760293	Havasi, Gergo	HUN	M	2001	2402	2017-05
1039849	Haver, Bas	NED	M	1996	2311	2023-10
309672	Petrova, Kristyna	CZE	F	1992	2335	2015-09
4626141	Hawellek, Jeronimo, Dr.	GER	M	1976	2352	2016-05
412686	Hawkins, Jonathan	ENG	M	1983	2592	2018-02
13302639	Hayrapetyan, Hovik	ARM	M	1990	2517	2017-04
2084570	He, Daniel	USA	M	1998	2288	2025-11
2087235	He, Samuel	USA	M	1998	2201	2016-07
2036304	He, Tommy	USA	M	2000	2217	2020-02
12901750	Hebbering, Tom Elliot	GER	M	1996	2238	2025-04
4632842	Hebbinghaus, Holger	GER	M	1976	2310	2019-05
400084	Hebden, Mark L	ENG	M	1958	2516	2016-08
1115120	Heberla, Bartlomiej	POL	M	1985	2580	2017-05
1605674	Hechl, Gerald	AUT	M	1976	2372	2019-03
24693928	Hecht, Carsten	GER	M	1997	2323	2023-11
1700090	Hector, Jonny	SWE	M	1964	2521	2016-07
4604032	Hedke, Fred	GER	M	1964	2292	2015-05
1702351	Hedman, Erik	SWE	M	1976	2385	2019-03
1726307	Crevatin, Leo	SWE	M	2001	2319	2022-12
1001000	Heemskerk, Wim	NED	M	1959	2243	2018-03
733636	Hegyesi, Zoltan	HUN	M	1992	2219	2015-11
24668389	Heider, Martin	GER	M	1990	2414	2018-05
4643330	Heika, Martin	GER	M	1975	2385	2015-02
4608577	Heiling, Thomas, Dr.	GER	M	1964	2265	2015-12
24624632	Heimann, Andreas	GER	M	1992	2635	2019-08
2028441	Heimann, Mark	USA	M	1993	2520	2025-09
1600788	Heimberger, Reinhard	AUT	M	1969	2302	2016-12
2309998	Heimisson, Hilmir Freyr	ISL	M	2001	2413	2023-06
4618866	Heimrath, Reiner	GER	M	1963	2277	2015-03
4628683	Hein, Andreas	GER	M	1964	2269	2019-03
4656687	Hein, Carsten	GER	M	1962	2229	2015-12
34147192	Hein, Vladimir	RUS	M	2003	2211	2020-01
4611748	Heinatz, Thomas	GER	M	1965	2332	2015-02
4601289	Heinbuch, Detlef Ulrich	GER	M	1961	2307	2016-12
1647857	Heindl, Matthias	AUT	M	1998	2234	2021-05
12900460	Safarli, Josefine	GER	F	1998	2369	2021-12
24621390	Heinert, Eugen	GER	M	1986	2236	2020-01
4611926	Heinig, Wolfram, Dr.	GER	M	1954	2328	2017-07
623369	Heinz, Timothee	FRA	M	1989	2396	2019-10
4626664	Heinzel, Olaf	GER	M	1968	2374	2015-06
24659622	Heistermann, Till	GER	M	1991	2204	2018-05
1271899	Helbig, Daniel	GER	M	1990	2252	2025-05
4675622	Helbig, Mark	GER	M	1974	2361	2018-05
4627652	Held, Paul	GER	M	1944	2260	2015-03
246387	Heldenbergh, Nils	BEL	M	2005	2227	2025-02
1103750	Helis, Tadeusz	POL	M	1968	2245	2017-06
608289	Hell, Pascal	FRA	M	1965	2234	2015-02
1407244	Helledie, Anders	DEN	M	1984	2314	2015-04
1600516	Hellmayr, Alois	AUT	M	1955	2283	2019-03
4695429	Hellwig, Tobias	GER	M	1986	2232	2019-12
24606642	Helmer, Christoph	GER	M	1991	2217	2025-11
12956686	Helmer, Jan	GER	M	2003	2239	2025-10
5025842	Hemant, Sharma	IND	M	1992	2399	2017-03
5084580	Hemanth Raam	IND	M	2000	2268	2024-02
32096585	Henderson de La Fuente, Lance	AND	M	2003	2525	2024-10
2038188	Hendrickson, Nolan R	USA	M	1993	2200	2016-02
1000713	Hendriks, Willy	NED	M	1966	2441	2022-10
4635779	Hengelbrock, Joachim	GER	M	1969	2311	2017-03
1606654	Hengl, Christian	AUT	M	1971	2249	2015-11
4688481	Henrich, Holger	GER	M	1975	2216	2015-02
4640993	Henrich, Thomas	GER	M	1962	2310	2017-07
1703560	Henriksson, Johan	SWE	M	1976	2321	2024-04
3409350	Henriquez Villagra, Cristobal	CHI	M	1996	2630	2023-09
200980	Henris, Luc	BEL	M	1959	2240	2018-05
716855	Hera, Imre Jr.	HUN	M	1986	2622	2016-04
4603737	Herbrechtsmeier, Christof	GER	M	1953	2301	2015-02
263036	Herman, Jean	BEL	M	1991	2315	2018-04
2028964	Herman, Matthew	USA	M	1986	2387	2025-01
4600584	Hermann, Manfred	GER	M	1942	2304	2015-02
1701878	Hermansson, Emil	SWE	M	1971	2452	2015-02
4601882	Hermesmann, Hans	GER	M	1956	2287	2015-02
113646	Hernandez Amura, Gilberto	ARG	M	1998	2232	2022-08
3504387	Hernandez Carmenate, Holden	USA	M	1984	2544	2015-04
2219344	Hernandez Estevez, Yudania	ESP	F	1973	2263	2019-10
5100011	Hernandez Guerrero, Gilberto	MEX	M	1970	2564	2020-03
2272555	Hernandez Leon, Alberto	ESP	M	1990	2321	2016-04
2285622	Hernandez Leon, Sergio	ESP	M	1991	2204	2021-08
3511685	Hernandez Moya, Yuleisy	CUB	F	1992	2285	2015-11
22241280	Hernandez Munoz, Antonio Ramon	ESP	M	1992	2273	2019-12
3408230	Hernandez Riera, Jose	CHI	M	1990	2272	2018-02
4404017	Hernandez Sanchez, Jairo Andres	COL	M	1995	2412	2019-08
701106	Herpai, Jozsef	HUN	M	1956	2215	2015-02
2274914	Herrera Reyes, Jose Antonio	ESP	M	1992	2375	2019-07
4622740	Hertel, Peter	GER	M	1958	2216	2015-02
4600088	Hertneck, Gerald	GER	M	1963	2498	2020-01
10600183	Hesham, Abdelrahman	EGY	M	1992	2450	2019-03
24656666	Hess, Max	GER	M	1997	2441	2020-12
2022036	Hess, Robert	USA	M	1991	2591	2019-11
12952060	Hesse, Henrik	GER	M	2000	2333	2023-11
4619277	Hetey, Laszlo, Dr.	GER	M	1975	2378	2015-02
13404423	Geidarli, Kanan	FID	M	1977	2277	2016-07
24681865	Heyder, Florian	GER	M	1990	2257	2015-12
2227053	Hidalgo Santana, Fernando	ESP	M	1959	2218	2015-02
1602918	Hiermann, Dietmar	AUT	M	1967	2317	2015-03
9000623	Hifad, Rachid	MAR	M	1975	2297	2015-02
2062674	Hilby, Craig	USA	M	2000	2454	2020-09
4640705	Hildenbrand, Peter	GER	M	1961	2258	2017-04
1700812	Hillarp Persson, Tiger	SWE	M	1970	2564	2019-06
4695437	Hilverda, Alexander	GER	M	1987	2404	2015-03
1046713	Hilwerda, Jonas	NED	M	2003	2317	2019-05
5007836	Himanshu, Sharma	IND	M	1983	2514	2017-08
4617622	Himmel, Hansjoerg	GER	M	1960	2311	2019-10
24642860	Himpenmacher, Andy	GER	M	1987	2246	2025-01
26071509	Hingouet, Matthieu	FRA	M	2002	2268	2019-01
12907294	Hinrichs, Jan	GER	M	1995	2222	2017-05
12921769	Hinrichs, Lars	GER	M	1997	2262	2019-11
1605038	Hinteregger, Arthur	AUT	M	1958	2203	2015-02
4665597	Hintze, Helge	GER	M	1963	2317	2015-04
24614734	Hirneise, Jens	GER	M	1992	2387	2018-01
24600881	Hirneise, Tobias	GER	M	1989	2477	2016-09
4607333	Hirsch, Stefan	GER	M	1962	2237	2015-12
24628492	Hirschberg, Valerian	GER	M	1991	2329	2016-06
25012045	Hirthickkesh PR	IND	M	2001	2269	2016-05
1700502	Hjelm, Niclas	SWE	M	1971	2362	2016-11
1501054	Hjelmas, Lars	NOR	M	1971	2291	2015-07
1704087	Hjorth, Gunnar	SWE	M	1957	2268	2015-12
1109057	Hnydiuk, Aleksander	POL	M	1978	2424	2017-08
12400149	Hoang, Thanh Trang	HUN	F	1980	2478	2015-04
1505424	Hobber, Anders	NOR	M	1994	2404	2020-11
12907634	Hobusch, Jan	GER	M	1996	2260	2015-04
4615484	Hochgraefe, Markus, Dr.	GER	M	1972	2417	2019-03
1302981	Hochstrasser, Michael	SUI	M	1976	2345	2022-10
24668842	Hoefelsauer, Thomas	GER	M	1991	2395	2017-06
1270548	Hoeglauer, Patrick	GER	M	2000	2343	2017-12
1000454	Hoeksema, Hendrik Pieter	NED	M	1962	2353	2019-04
1602632	Hoellrigl, Wilfried	AUT	M	1967	2231	2019-11
4615182	Hoepfl, Thomas, Dr.	GER	M	1969	2310	2016-02
4681398	Hoerr, Matthias	GER	M	1985	2208	2018-05
4673662	Hoexter, Heinrich	GER	M	1967	2223	2015-02
1602357	Hofer, Emilian	AUT	M	1998	2270	2023-11
100340	Hoffman, Alejandro	ARG	M	1966	2503	2017-05
4618130	Hoffmann, Hendrik	GER	M	1971	2347	2017-03
24614769	Hoffmann, Lukas	GER	M	1986	2312	2017-11
4601297	Hoffmann, Michael	GER	M	1970	2489	2016-03
12954535	Hoffmann, Sebastian	GER	M	2000	2218	2024-07
24605735	Hoffmann, Udo	GER	M	1987	2332	2020-02
24610275	Hoffmeister, Frank, Dr.	GER	M	1969	2253	2015-02
1604708	Hofmair, Klaus	AUT	M	1957	2232	2015-03
4641841	Hofmann, Martin	GER	M	1967	2237	2016-11
1601067	Hofmann, Max	AUT	M	1959	2209	2017-11
12976440	Hofmann, Rares	GER	M	2001	2286	2017-04
1617273	Hofmann, Thomas	AUT	M	1993	2315	2018-04
1400100	Hoi, Carsten	DEN	M	1957	2398	2015-03
1400720	Hoiberg, Nina	DEN	F	1956	2255	2015-02
13401491	Hojjatova, Aydan	AZE	F	1999	2356	2018-06
501239	Hokkanen, Petri	FIN	M	1972	2258	2017-01
1501526	Hole, Oystein	NOR	M	1971	2353	2015-03
12967084	Holinka, Henning	GER	M	2002	2327	2025-11
360937	Hollan, Martin	CZE	M	1999	2423	2019-05
1513672	Holleland, Sigve	NOR	M	1996	2214	2024-09
1508083	Holm, Kristian Stuvik	NOR	M	1998	2503	2025-06
1400452	Holmsgaard, Henrik	DEN	M	1962	2275	2015-02
1400347	Holst, Allan	DEN	M	1972	2325	2015-02
1701428	Holst, Conny	SWE	M	1955	2209	2015-03
2034387	Holt, Conrad	USA	M	1993	2592	2018-07
12956376	Holtel, Jasper	GER	M	1997	2413	2022-10
14933721	Holtman, Teodor	SVK	M	1998	2344	2017-05
4502396	Holvason, Juri	EST	M	1992	2241	2016-01
4604059	Holzapfel, Daniel	GER	M	1956	2294	2015-03
4602293	Holzhaeuer, Mathias	GER	M	1961	2301	2015-03
2031779	Homa, Seth	USA	M	1988	2381	2015-08
1002996	Hommeles, Theo	NED	M	1961	2415	2015-11
12992577	Hommer, Jeremy	GER	M	2006	2313	2023-05
1025325	Hommerson, Paul	NED	M	1980	2299	2024-03
2099438	Hong, Andrew	USA	M	2004	2589	2025-06
701459	Honos, Attila	HUN	M	1958	2216	2017-10
24606812	Papp, Sarah	GER	F	1988	2449	2017-08
1005669	Hopman, Pieter	NED	M	1972	2390	2015-05
725293	Horeczky, Tibor	HUN	M	1965	2220	2016-12
4600029	Hort, Vlastimil	GER	M	1944	2442	2015-03
424269	Horton, Andrew P	ENG	M	1998	2408	2018-08
421472	Horton, Jamie A	ENG	M	1995	2209	2020-04
708003	Horvath, Adam	HUN	M	1981	2543	2015-06
707147	Horvath, Andras	HUN	M	1977	2332	2015-02
700118	Horvath, Csaba	HUN	M	1968	2553	2015-03
719382	Horvath, Csaba	HUN	M	1980	2222	2017-04
704890	Horvath, David	HUN	M	1995	2389	2023-01
1642561	Horvath, Dominik	AUT	M	2003	2564	2023-12
716138	Horvath, Gabor	HUN	M	1967	2221	2015-05
700223	Horvath, Gyula	HUN	M	1951	2339	2016-01
700061	Horvath, Jozsef	HUN	M	1964	2543	2015-02
700843	Horvath, Peter	HUN	M	1972	2444	2015-03
701114	Horvath, Sandor	HUN	M	1957	2261	2017-04
700185	Horvath, Tamas	HUN	M	1951	2380	2016-05
723070	Horvath, Zsolt	HUN	M	1986	2416	2017-02
10200649	Hossain, Enamul	BAN	M	1981	2474	2017-01
12506850	Hosseinipour, Mehdi	IRI	M	1994	2339	2018-02
12505323	Hosseinzadeh, Nima	IRI	M	1989	2331	2019-02
8602980	Hou, Yifan	CHN	F	1994	2686	2015-03
649708	Houriez, Clement	FRA	M	1989	2349	2016-12
406228	House, Glenn L	ENG	M	1963	2239	2019-12
617938	Housieaux, David	FRA	M	1983	2450	2016-01
1401505	Hove, Esben Kjems	DEN	M	1966	2340	2017-04
1005812	Hovenga, Alje	NED	M	1968	2255	2019-11
13300865	Hovhannisyan, Mher	BEL	M	1978	2515	2015-08
13302507	Hovhannisyan, Robert	ARM	M	1991	2650	2019-08
13304291	Hovsepyan, Vardan	ARM	M	1994	2288	2023-05
410608	Howell, David W L	ENG	M	1990	2712	2015-08
12932604	Hoy, Bernd	GER	M	1975	2283	2015-04
1416316	Hoyer, Jacob	DEN	M	1970	2221	2016-03
300071	Hracek, Zbynek	CZE	M	1970	2631	2015-02
393479	Hrbek, Stepan	CZE	M	2006	2446	2025-08
14500426	Hresc, Vladimir	CRO	M	1951	2402	2015-02
4214340	Christodoulou, Panagiotis	GRE	M	1991	2408	2024-11
2066327	Hu, Bryan	USA	M	1997	2264	2019-02
2618150	Hua, Eugene	CAN	M	2003	2340	2019-02
30901014	Huang, Andy	USA	M	2004	2320	2018-09
8602689	Huang, Qian	CHN	F	1986	2473	2015-02
12923583	Huber, Benedikt	GER	M	2003	2316	2023-03
1623435	Huber, Martin Christian	AUT	M	1998	2421	2017-09
4667174	Huch, Reiner	GER	M	1968	2282	2016-04
12900320	Huckebrink, Chris	GER	M	1997	2266	2025-02
4600010	Huebner, Robert	GER	M	1948	2597	2015-02
200441	Huesmann, Thomas	BEL	M	1961	2279	2017-07
1300610	Hug, Marcel	SUI	M	1968	2364	2018-03
209350	Hugaert, Arthur	BEL	M	1989	2226	2019-06
1301497	Hugentobler, Patrick	SUI	M	1956	2248	2025-01
4665031	Huhndorf, Arnold	GER	M	1975	2262	2015-11
730165	Hujbert, Florian	SVK	M	1990	2464	2016-12
1003291	Hulshof, Peter	NED	M	1972	2231	2016-04
24656151	Humburg, Philipp	GER	M	1996	2295	2021-09
4618220	Hummel, Dirk	GER	M	1966	2294	2016-04
4653092	Hundack, Rolf	GER	M	1963	2249	2015-04
1408135	Hundeboll, Flemming	DEN	M	1958	2202	2018-01
2021030	Hungaski, Robert	USA	M	1987	2554	2022-03
403970	Hunt, Adam C	ENG	M	1980	2430	2015-03
631698	Hure, Damien	FRA	M	1984	2226	2015-05
500321	Hurme, Harri	FIN	M	1945	2251	2017-10
3405346	Hurtado Bahamonde, Rodrigo	CHI	M	1987	2201	2018-03
24604747	Huschenbeth, Niclas	GER	M	1992	2628	2019-11
652091	Hutois, Mickael	FRA	M	1992	2318	2019-03
238430	Huynh, Laurent	BEL	M	2003	2273	2020-02
2803828	Huzman, Alexander	ISR	M	1962	2588	2019-05
24144509	I, Gi Su	RUS	M	1990	2235	2016-03
1223976	Iagar, Razvan-Gabriel	ROU	M	1983	2216	2018-06
13901079	Ianocichin, Victor	MDA	M	1986	2259	2017-11
14102730	Ianov, Viktor	UKR	M	1957	2332	2016-07
24107514	Ibadov, Dashgyn	FID	M	1997	2398	2023-03
2207532	Ibanez Aullana, Ramon	ESP	M	1975	2328	2019-09
2226332	Ibarra Jerez, Jose Carlos	ESP	M	1985	2577	2017-12
4175190	Ibraev, Vasilij	RUS	M	1951	2236	2015-05
4102878	Ibragimov, Ildar	RUS	M	1967	2551	2015-02
10601201	Ibrahim, Hatim	EGY	M	1975	2358	2015-02
13403893	Ibrahimova, Sabina	AZE	F	1995	2272	2015-03
4901134	Ider, Borya	FRA	M	1994	2515	2017-10
637823	Iglesias, Yosha	FRA	F	1987	2336	2025-09
24182915	Ignatyev, Viktor	RUS	M	1954	2219	2015-07
3204731	Ikeda, Junta	AUS	M	1991	2460	2022-04
4100972	Ikonnikov, Vyacheslav	FID	M	1966	2561	2015-02
45015775	Ilamparthi A R	IND	M	2009	2518	2025-10
4200276	Ilandzis, Spyridon	GRE	M	1962	2226	2016-02
1219502	Ileana, George	ROU	M	2001	2362	2018-03
2818434	Iliaguev, Daniel	ISR	M	2003	2274	2025-05
2817276	Iliaguev, Nisim	ISR	M	2001	2416	2023-02
900346	Ilincic, Zlatko	SRB	M	1968	2463	2018-07
4141407	Iliushkin, Evgeny	RUS	M	1949	2242	2017-03
3205207	Illingworth, Max	AUS	M	1992	2525	2018-07
4615840	Illner, Achim, Dr.	GER	M	1970	2477	2019-04
7100540	Iman S., Oscar	INA	M	1966	2333	2015-02
34121703	Indzhiev, Aldar	RUS	M	2000	2219	2025-11
6400450	Infante Guerrero, Miguel Antonio	DOM	M	1985	2292	2015-02
3512134	Infante Machin, Brian Jose	CUB	M	1992	2228	2015-07
25002767	Iniyan, Pa	IND	M	2002	2601	2025-11
1601903	Insam, Heinz	AUT	M	1963	2251	2016-12
4229274	Ioannidis, Evgenios	GRE	M	2001	2521	2024-03
34134031	Ioffe, Ilya	RUS	M	1999	2280	2017-01
204684	Iolis, Oleg	BEL	M	1959	2228	2022-12
2906074	Iotov, Valentin	BUL	M	1988	2577	2015-03
14116731	Ipatov, Alexander	TUR	M	1993	2665	2018-02
607134	Ippolito, Manuel	FRA	M	1967	2285	2025-01
1708970	Isetoft, Bengt-Ola	SWE	M	1954	2203	2015-02
1231367	Isfan, Ioan-Marius	ROU	M	2003	2263	2021-04
35006665	Sharma Isha	IND	F	2000	2325	2022-08
34506896	Isik, Alparslan	TUR	M	2003	2482	2025-04
13400312	Iskandarov, Misratdin	AZE	M	1995	2601	2022-09
10200975	Islam, Khandaker Aminul	BAN	M	1977	2309	2015-02
34199982	Ismagilov, Damir	RUS	M	2004	2284	2022-04
10600558	Ismail, Hamed	EGY	M	1964	2252	2015-07
2909332	Ismail, Tamer	BEL	M	2000	2219	2025-10
13412604	Ismayil, Malak	AZE	F	2004	2200	2024-01
4626044	Issing, Peter	GER	M	1964	2208	2017-02
1200372	Istratescu, Andrei	ROU	M	1975	2648	2015-06
706400	Istvanovszki, Kalman	HUN	M	1964	2313	2015-11
726958	Istvanovszki, Martin	HUN	M	1992	2352	2022-03
1209167	Itkis, Boris	ROU	M	1952	2381	2016-07
3901211	Iturrizaga Bonelli, Eduardo	ESP	M	1989	2673	2017-03
703591	Ivan, Attila	HUN	M	1965	2298	2018-01
14100010	Ivanchuk, Vasyl	UKR	M	1969	2752	2017-01
14121093	Prudnykova, Olga	ISL	F	1994	2294	2017-05
912417	Ivanisevic, Ivan	SRB	M	1977	2665	2016-03
2000202	Ivanov, Alexander	USA	M	1956	2531	2015-09
34137430	Ivanov, Igor	LAT	M	1999	2213	2020-03
2613158	Ivanov, Mike	CAN	M	1995	2402	2024-10
4114906	Ivanov, Mikhail M	SRB	M	1969	2433	2017-05
4101375	Ivanov, Sergey	RUS	M	1961	2565	2015-02
4174810	Ivanov, Sergey A.	RUS	M	1976	2357	2016-03
2903245	Ivanov, Stojan Emilov	BUL	M	1973	2238	2020-01
4693558	Ivanov, Vladimir	GER	M	1965	2391	2018-12
1700286	Ivarsson, Stefan	SWE	M	1953	2362	2015-03
400726	Ivell, Nicholas W	ENG	M	1961	2258	2016-02
953687	Ivic, Matija	SRB	M	1998	2323	2017-11
1135988	Kantane, Anna	POL	F	1995	2333	2016-07
13601733	Izoria, Zviad	USA	M	1984	2609	2017-04
4137086	Izrailev, A.	RUS	M	1973	2306	2015-05
702234	Izsak, Gyula	HUN	M	1973	2453	2015-04
13405209	Izzat, Kanan	AZE	M	1996	2496	2018-08
14925621	Jablonicky, Martin	SVK	M	1999	2434	2025-04
4600975	Jackelen, Thomas	GER	M	1965	2419	2020-02
14915928	Jacko, Vladimir	SVK	M	1993	2395	2022-12
416860	Jackson, James P	ENG	M	1991	2408	2022-09
36002798	Jackson, Thomas	FRA	M	2002	2236	2025-08
4610857	Jacob, Volker	GER	M	1971	2284	2015-02
1018329	Jacobs, Florian	NED	M	1989	2274	2022-12
1444514	Jacobsen, Mikkel Manosri	DEN	M	1999	2374	2024-02
2089912	Jacobson, Aaron	USA	M	1999	2450	2023-10
30901561	Jacobson, Brandon	USA	M	2003	2599	2025-11
1707337	Jacobson, Erik	SWE	M	1984	2211	2018-01
726966	Jacso, Adam Dr.	HUN	M	1989	2284	2017-02
200034	Jadoul, Michel	BEL	M	1957	2325	2023-05
4603451	Jaeckle, Marco	GER	M	1962	2251	2015-05
24623458	Mueller, Dominik	GER	M	1990	2289	2017-05
1306294	Jaeggi, Dorian	SUI	M	1980	2351	2022-04
1136593	Jagodzinski, Piotr	POL	M	1989	2297	2015-02
24608289	Jahncke, Giso	GER	M	1988	2405	2018-01
4636147	Jahnel, Guenther	GER	M	1958	2318	2016-01
4653300	Jahnz, Fabian	GER	M	1985	2287	2024-04
35081098	Jain Kashish Manoj	IND	M	2005	2459	2025-02
35071289	Jain Nityata	IND	F	2004	2219	2019-06
12300870	Jaiswal, Rupesh	NEP	M	1998	2238	2015-05
709727	Jakab, Attila	HUN	M	1984	2382	2015-03
14933128	Jakab, Bela	SVK	M	2002	2381	2024-05
4682076	Riemay, David	GER	M	1986	2266	2025-05
1401440	Jakobsen, Peter	DEN	M	1966	2250	2019-06
1401084	Jaksland, Tim	DEN	M	1967	2297	2015-02
1103261	Jakubiec, Artur	POL	M	1973	2534	2015-04
1114158	Jakubiec, Edyta	POL	F	1981	2237	2017-02
1112848	Jakubowski, Krzysztof	POL	M	1983	2576	2016-03
706124	Jamrich, Gyorgy	HUN	M	1973	2261	2016-03
1119206	Janaszak, Dawid	POL	M	1983	2390	2016-10
1600257	Janetschek, Karl	AUT	M	1940	2245	2015-11
1159259	Janik, Igor	POL	M	2000	2552	2023-04
14505959	Jankovic, Alojzije	CRO	M	1983	2593	2017-01
1100548	Janocha, Wieslaw	POL	M	1957	2273	2015-02
717436	Janoshalmi, Attila	HUN	M	1979	2258	2015-03
1010344	Janse, Jan Jaap	NED	M	1974	2233	2018-12
1707647	Janse, Love	SWE	M	1984	2237	2019-05
4668022	Jansen, Dirk Norbert	GER	M	1975	2222	2019-01
1700189	Jansson, Borje	SWE	M	1942	2308	2015-12
4637615	Janz, Frerik	GER	M	1979	2324	2015-02
14607913	Janzelj, Tim	SLO	M	1994	2474	2021-11
6400230	Jaquez, Juan Manuel	DOM	M	1963	2256	2017-03
1160664	Jarmula, Lukasz	POL	M	1998	2512	2018-07
21807558	Jarocka, Liwia	POL	F	2003	2268	2025-11
5500885	Jarraya, Zied	TUN	M	1988	2204	2019-04
504220	Jarvenpaa, Jari	FIN	M	1981	2318	2015-12
1170791	Jaskolka, Tomasz	POL	M	1995	2273	2024-05
311030	Jasny, Stanislav	CZE	M	1978	2424	2015-02
13601458	Javakhishvili, Lela	GEO	F	1984	2497	2016-06
1101579	Jaworski, Miroslaw	POL	M	1965	2289	2015-07
5090997	Jayakumaar S	IND	M	2001	2330	2015-08
11604492	Jazdanovs, Aleksandrs	LAT	M	2003	2293	2018-02
637963	Jeanne, Mickael	FRA	M	1984	2244	2016-01
304824	Jedlicka, Ales	CZE	M	1971	2325	2015-05
4000803	Jeitz, Christian	LUX	M	1986	2245	2019-05
14504111	Jelica, Mara	CRO	F	1974	2203	2015-02
360953	Jelinek, Michal	CZE	M	2000	2225	2015-12
4607953	Jell, Klaus	GER	M	1963	2248	2015-11
5500591	Jemai, Akram	TUN	M	1986	2265	2018-06
1304232	Jenni, Florian	SUI	M	1980	2474	2017-05
1007394	Jens, Jelmer	NED	M	1982	2437	2018-06
1403702	Jensen, Bjarke	DEN	M	1979	2366	2015-04
1407546	Jensen, Jakob Kjaer	DEN	M	1980	2220	2017-01
1400851	Jensen, Vagn	DEN	M	1948	2205	2016-04
8700249	Jere, Daniel	ZAM	M	1986	2390	2017-05
2204100	Jerez Perez, Alfonso	ESP	M	1971	2435	2017-09
14600765	Jeric, Simon	SLO	M	1963	2293	2015-12
11602724	Jesse, Ingemars	LAT	M	1989	2423	2015-02
628859	Jessel, Stephen	IRL	M	1986	2385	2017-04
4502078	Jezov, Roman	EST	M	1990	2319	2017-04
22242244	Jimenez Almeida, Luis David	ESP	M	1996	2293	2021-07
6504779	Jimenez Garcia, Emmanuel	CRC	M	1997	2437	2023-06
109860	Jimenez, Joaquin	ARG	M	1976	2288	2019-11
2094398	Jirasek, Ladia	USA	M	2000	2383	2020-02
311731	Jirka, Jiri	CZE	M	1983	2437	2016-05
4628594	Joachim, Sven	GER	M	1969	2407	2016-12
13601520	Jobava, Baadur	GEO	M	1983	2714	2017-07
4676599	Jochens, Arne, Dr.	GER	M	1980	2274	2015-05
3700305	Jodorcovsky Werjivker, Paulo	PAR	M	1975	2275	2018-07
35066145	Joel Paul Ganta	IND	M	2001	2203	2022-11
511870	Joentakanen, Kullervo	FIN	M	1980	2238	2015-03
12983160	Joeres, Stefan	GER	M	2000	2266	2025-04
1501674	Johannessen, Leif Erlend	NOR	M	1980	2528	2015-02
3200035	Johansen, Darryl K	AUS	M	1959	2428	2015-05
1501119	Johansen, Oivind	NOR	M	1966	2205	2016-01
1503510	Johansen, Paul	NOR	M	1956	2216	2016-02
1501810	Vatnamot-Johansen, Terje	NOR	M	1978	2278	2017-02
1703501	Johansson, Gunnar	SWE	M	1961	2274	2023-04
1711113	Johansson, Linus	SWE	M	1995	2506	2020-08
1702998	Johansson, Thomas	SWE	M	1970	2254	2021-01
1500511	Johnsen, Gunnar	NOR	M	1945	2203	2016-11
1708503	Johnson, Bjorn	SWE	M	1971	2206	2022-06
1721283	Johnson, Daniel	SWE	M	2000	2271	2019-04
650420	Joie, Sebastien	SUI	M	1987	2439	2019-01
13602543	Jojua, Davit	GEO	M	1989	2601	2018-02
634751	Jolly, Jean-Francois	FRA	M	1986	2412	2017-03
